reached_phase_3_plus,Actual Accrual (% of Target),Enrollment Close Date,Start Date,Actual Accrual (No. of patients),Primary Endpoints Reported Date,Target Accrual,Treatment Duration (Mos.),Treatment Duration Type,Enrollment Duration Type,Trial.ID,Pts/Site/Mo,Primary Completion Date Type,Enrollment Close Date Type,Primary Endpoints Reported Date Type,Pts/Site/Mo Type,Start Date Type,Trial Phase,Primary Completion Date,Enrollment Duration (Mos.),Protocol/Trial ID,Last Full Review,Last Modified Date
0,,3/31/24,10/27/23,,,24.0,3.0,Anticipated,Anticipated,480510,0.58,Anticipated,Anticipated,,Anticipated,Actual,Ii,6/30/24,5.13,CTRI/2023/10/058660 NCT05981040 TrialTroveID-480510 ZYIL1.23.003,11/1/23,1/3/24
0,,1/31/24,5/15/22,,,258.0,6.0,Anticipated,Anticipated,418007,0.23,Anticipated,Anticipated,,Anticipated,Actual,Ii,7/31/24,20.58,CardinALS EudraCT Number: 2021-006511-29 jRCT2011230040 jRCT2011230043 NCT05349721 NL81540.041.22 PTC857-CNS-001-ALS TrialTroveID-418007,3/18/24,4/26/24
1,,,,18.0,10/1/13,,9.0,Actual,,252287,,,,Actual,,,Iv,,,TrialTroveID-252287,2/18/15,2/15/22
1,130.0,11/1/12,8/1/10,208.0,12/7/13,160.0,12.0,Actual,Actual,198292,0.31,Actual,Actual,Actual,Actual,Actual,Iii,11/1/13,27.04,EPO200901 EPOS TRIAL EudraCT Number: 2009-016066-91 TrialTroveID-198292,12/4/13,2/15/22
0,,,,60.0,11/3/08,,3.0,Actual,,121485,,,,Actual,,,Ii,,,TrialTroveID-121485,1/21/10,5/10/16
0,,,,23.0,5/29/09,,24.0,Actual,,109807,,,,Actual,,,Ii,,,TrialTroveID-109807,6/4/09,11/19/10
0,,,,26.0,11/30/06,,,,,80342,,,,Actual,,,Ii,,,TrialTroveID-080342,12/10/07,2/7/22
0,,,,10.0,12/1/07,,24.0,Actual,,121506,,,,Actual,,,Ii,,,TrialTroveID-121506,5/31/16,11/16/23
0,,12/29/25,4/14/22,,,64.0,6.0,Anticipated,Anticipated,422602,0.29,Anticipated,Anticipated,,Anticipated,Actual,I,6/30/26,44.54,21-35516 NCT05184569 TrialTroveID-422602 Veri-T-001,4/20/23,1/4/24
1,104.0,11/15/21,7/28/20,167.0,6/12/23,160.0,4.9,Actual,Actual,377434,0.21,Actual,Actual,Actual,Actual,Actual,Ii/Iii,4/13/22,15.61,2019P003518B HEALEY ALS Platform Trial - Regimen B NCT04436510 TrialTroveID-377434,7/6/22,6/22/23
0,,2/7/24,10/11/23,,,78.0,5.25,Anticipated,Anticipated,501625,19.95,Anticipated,Anticipated,,Anticipated,Actual,I,7/16/24,3.91,NCT06226064 Ph1/VES001 SORT-IN-1 TrialTroveID-501625,4/13/24,4/13/24
0,,,,3.0,12/8/05,,0.25,Actual,,80132,,,,Actual,,,Ii,,,TrialTroveID-080132,12/10/07,2/18/22
1,,10/1/24,9/1/23,,,248.0,2.01,Anticipated,Anticipated,487477,19.05,Anticipated,Anticipated,,Anticipated,Anticipated,Iv,12/1/24,13.02,ChiCTR2300075878 TrialTroveID-487477,10/2/23,2/8/24
1,100.0,7/1/10,12/1/06,32.0,,32.0,1.0,Actual,Anticipated,79052,0.74,Anticipated,Anticipated,,Anticipated,Actual,Iii,8/1/10,43.0,ALSClin-001 NCT00372879 R-06-451 TrialTroveID-079052,3/7/16,3/7/16
0,,12/1/22,4/5/22,,,60.0,12.0,Anticipated,Anticipated,366405,7.6,Anticipated,Anticipated,,Anticipated,Actual,Ii,12/1/23,7.89,19-094 MICABO-ALS NCT04244630 TrialTroveID-366405,4/11/22,4/11/22
0,,10/2/19,6/17/19,,,20.0,6.0,Anticipated,Anticipated,332308,5.68,Anticipated,Anticipated,,Anticipated,Actual,Ii,4/1/20,3.52,2018613-6392 42595 NCT04140136 NMRR-18-1592-42595 T3-ALS-01 TrialTroveID-332308,4/8/21,5/19/23
0,80.0,9/13/16,4/25/14,12.0,,15.0,3.0,Actual,Actual,232576,0.42,Actual,Actual,,Actual,Actual,Iii,12/13/16,28.67,14-CH-0102 140102 NCT02124083 TrialTroveID-232576,,5/16/23
0,,,,,,,,,,48557,,,,,,,Ii,,,TrialTroveID-048557,10/29/09,5/21/10
0,100.0,,2/3/05,24.0,7/5/05,24.0,,,,23032,,,,Actual,,Actual,I,,,TrialTroveID-023032,5/6/05,2/23/22
0,,10/31/24,1/15/24,,,50.0,19.0,Anticipated,Anticipated,501026,2.62,Anticipated,Anticipated,,Anticipated,Actual,I,6/1/26,9.53,EudraCT Number: 2023-506509-21 NCT06215755 TrialTroveID-501026 VGCS-50635-002,4/13/24,4/29/24
0,,9/20/23,9/23/22,,10/20/24,93.0,0.36,Anticipated,Anticipated,408472,7.82,Anticipated,Anticipated,Anticipated,Anticipated,Actual,I,10/1/23,11.9,CHDR2219 EudraCT Number: 2022-002747-22 ISRCTN14792372 TrialTroveID-408472,1/16/24,1/18/24
0,,,,,,,,,,350224,,,,,,,I,,,TrialTroveID-350224,12/12/23,12/12/23
0,100.0,12/7/21,12/2/20,20.0,,20.0,3.0,Actual,Actual,390891,1.64,Actual,Actual,,Actual,Actual,Iii,3/8/22,12.16,ALSTEM EudraCT Number: 2018-004171-12 NCT04651855 TrialTroveID-390891,5/5/22,1/5/24
0,,10/22/14,9/10/14,,,24.0,0.12,Actual,Actual,216205,,Actual,Actual,,,Actual,I,10/26/14,1.38,TrialTroveID-216205 UMIN000015054,4/21/15,2/24/22
0,,5/23/23,12/14/22,,,42.0,0.0,Actual,Actual,445376,0.89,Actual,Actual,,Actual,Actual,Iii,5/23/23,5.26,EudraCT Number: 2022-002267-29 NCT05683860 NL81832.000.22 TrialTroveID-445376 WVE-004-002,5/24/23,8/2/23
0,70.0,2/2/23,6/28/21,35.0,,50.0,3.62,Anticipated,Anticipated,319020,0.11,Actual,Anticipated,,Anticipated,Actual,Iii,5/23/23,19.2,EudraCT Number: 2020-005193-94 FOCUS-C9 NCT04931862 NL76122.000.21 TrialTroveID-319020 WVE-004-001,6/13/23,10/25/23
1,,,1/1/98,11.0,6/30/03,,,,,88863,,,,Actual,,Actual,Iii,,,97.039P TrialTroveID-088863,4/4/11,4/5/11
0,,6/1/10,4/1/09,,,25.0,6.0,Actual,Anticipated,107667,1.79,Anticipated,Anticipated,,Anticipated,Actual,Ii,12/1/10,14.0,JapicCTI-090746 jRCT2080220719 NCT00886977 TrialTroveID-107667 YAM80-01,11/7/11,7/7/23
1,101.0,10/12/21,7/29/20,162.0,7/25/23,160.0,6.0,Actual,Actual,377436,0.22,Actual,Actual,Actual,Actual,Actual,Ii/Iii,4/13/22,14.46,2019P003518A HEALEY ALS Platform Trial - Regimen A NCT04436497 TrialTroveID-377436,7/7/22,7/26/23
0,,,,,,,0.12,Actual,,157730,,,,,,,I,,,TrialTroveID-157730,4/15/16,11/17/20
1,,,,,5/15/13,114.0,,,,148595,,,,Actual,,,Ii/Iii,,,TrialTroveID-148595,5/28/13,2/8/22
